Airline name ,Travel Time,Number of Stoppage(s),Ticket price(Dollar),Departure Airport,Departure Time,1st Stoppage Waiting Time,1st Stoppage,2nd Stoppage Waiting Time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date
Multiple,19:20:00,1,627.0,DXB,06:20:00,14h 5m,HYD,,,,,BKK,14:40:00,04-08
Multiple,21:25:00,1,627.0,DXB,10:45:00,16h 25m,HYD,,,,,BKK,16:45:00,04-08
Egyptair,14:5:00,1,660.0,DXB,03:00:00,5h 5m,CAI,,,,,BKK,19:05:00,04-08
Egyptair,16:30:00,1,661.0,DXB,03:00:00,7h 30m,CAI,,,,,BKK,12:20:00,04-08
Ethiopian,24:20:00,1,667.0,DXB,04:05:00,14h 45m,ADD,,,,,BKK,13:10:00,04-08
Ethiopian,25:35:00,1,667.0,DXB,04:05:00,15h 50m,ADD,,,,,BKK,19:05:00,04-08
Multiple,7:15:00,1,671.0,DXB,07:00:00,1h 45m,BLR,,,,,BKK,11:00:00,04-08
Multiple,8:20:00,1,671.0,DXB,05:55:00,2h 50m,BLR,,,,,BKK,14:20:00,04-08
Kuwait,17:10:00,1,676.0,DXB,02:15:00,11h 20m,KWI,,,,,BKK,08:35:00,04-08
Qatar,17:35:00,1,680.0,DXB,04:50:00,12h 50m,DOH,,,,,BKK,17:25:00,04-08
Qatar,23:55:00,1,680.0,DXB,04:50:00,19h 10m,DOH,,,,,BKK,19:00:00,04-08
Kuwait,11:35:00,1,682.0,DXB,02:15:00,5h 45m,KWI,,,,,BKK,11:00:00,04-08
Turkish,19:15:00,1,710.0,DXB,06:35:00,8h 10m,IST,,,,,BKK,14:20:00,04-08
Turkish,21:20:00,1,710.0,DXB,06:35:00,10h 10m,IST,,,,,BKK,07:05:00,04-08
Turkish,24:50:00,1,710.0,DXB,06:35:00,13h 50m,IST,,,,,BKK,12:15:00,04-08
Turkish,31:5:00,1,710.0,DXB,06:35:00,19h 55m,IST,,,,,BKK,08:45:00,04-08
Turkish,21:25:00,1,765.0,DXB,04:25:00,7h 50m,IST,,,,,BKK,18:55:00,04-08
Turkish,23:30:00,1,765.0,DXB,04:25:00,9h 50m,IST,,,,,BKK,07:35:00,04-08
Kenya,18:10:00,1,802.0,DXB,06:45:00,6h 40m,NBO,,,,,BKK,07:05:00,04-08
Kenya,22:15:00,1,802.0,DXB,02:40:00,10h 45m,NBO,,,,,BKK,18:30:00,04-08
Multiple,29:10:00,2,983.0,DXB,18:55:00,6h 40m,BLR,,,,,BKK,19:05:00,04-08
Multiple,31:25:00,2,983.0,DXB,16:40:00,8h 40m,BLR,,,,,BKK,07:05:00,04-08
Multiple,9:0:00,1,1032.0,DXB,22:50:00,3h 10m,DEL,,,,,BKK,14:25:00,04-08
Multiple,9:15:00,1,1032.0,DXB,10:25:00,3h 35m,DEL,,,,,BKK,10:15:00,04-08
Multiple,9:40:00,1,1032.0,DXB,15:45:00,3h 40m,DEL,,,,,BKK,20:40:00,04-08
Multiple,9:55:00,1,1032.0,DXB,21:55:00,4h 5m,DEL,,,,,BKK,23:45:00,04-08
Multiple,10:45:00,1,1032.0,DXB,14:40:00,4h 55m,DEL,,,,,BKK,22:45:00,04-08
Multiple,10:55:00,1,1032.0,DXB,08:45:00,5h 20m,DEL,,,,,BKK,20:00:00,04-08
Multiple,11:10:00,1,1032.0,DXB,20:40:00,5h 20m,DEL,,,,,BKK,20:00:00,04-08
Multiple,12:5:00,1,1032.0,DXB,19:45:00,6h 20m,DEL,,,,,BKK,20:00:00,04-08
Multiple,12:10:00,1,1032.0,DXB,07:30:00,6h 40m,DEL,,,,,BKK,08:20:00,04-08
Multiple,12:35:00,1,1032.0,DXB,12:50:00,7h 5m,DEL,,,,,BKK,08:20:00,04-08
Multiple,13:10:00,1,1032.0,DXB,06:30:00,7h 40m,DEL,,,,,BKK,11:30:00,04-08
Multiple,13:30:00,1,1032.0,DXB,11:55:00,7h 55m,DEL,,,,,BKK,08:20:00,04-08
Multiple,13:40:00,1,1032.0,DXB,06:00:00,8h 10m,DEL,,,,,BKK,11:30:00,04-08
Multiple,15:0:00,1,1032.0,DXB,10:25:00,9h 10m,DEL,,,,,BKK,23:55:00,04-08
Multiple,15:40:00,1,1032.0,DXB,22:50:00,9h 55m,DEL,,,,,BKK,13:00:00,04-08
Multiple,16:35:00,1,1032.0,DXB,21:55:00,10h 50m,DEL,,,,,BKK,13:00:00,04-08
Multiple,16:40:00,1,1032.0,DXB,08:45:00,10h 55m,DEL,,,,,BKK,23:55:00,04-08
Multiple,17:50:00,1,1032.0,DXB,20:40:00,12h 5m,DEL,,,,,BKK,13:00:00,04-08
Multiple,17:55:00,1,1032.0,DXB,07:30:00,12h 15m,DEL,,,,,BKK,23:55:00,04-08
Multiple,8:40:00,1,1061.0,DXB,22:45:00,4h 30m,AMD,,,,,BKK,05:55:00,04-08
Multiple,14:0:00,1,1061.0,DXB,22:45:00,9h 50m,AMD,,,,,BKK,11:15:00,04-08
Multiple,14:55:00,1,1061.0,DXB,16:30:00,10h 25m,AMD,,,,,BKK,05:55:00,04-08
Multiple,20:15:00,1,1061.0,DXB,16:30:00,15h 45m,AMD,,,,,BKK,11:15:00,
Multiple,24:50:00,1,1061.0,DXB,06:35:00,20h 40m,AMD,,,,,BKK,05:55:00,
Multiple,26:35:00,2,1072.0,DXB,21:30:00,3h 50m,BLR,,,,,BKK,22:35:00,04-08
Multiple,29:10:00,2,1072.0,DXB,18:55:00,6h 10m,BLR,,,,,BKK,22:35:00,04-08
Multiple,30:35:00,2,1072.0,DXB,17:30:00,7h 50m,BLR,,,,,BKK,22:35:00,04-08
Lufthansa,21:15:00,1,1075.0,DXB,02:50:00,5h 50m,FRA,,,,,BKK,22:35:00,04-08
Lufthansa,35:5:00,2,1245.0,DXB,19:00:00,3h 55m,DEL,,,,,BKK,04:35:00,04-08
Multiple,10:15:00,1,1351.0,DXB,20:40:00,3h 5m,CMB,,,,,BKK,05:25:00,04-08
Multiple,18:55:00,1,1351.0,DXB,20:40:00,11h 40m,CMB,,,,,BKK,14:05:00,04-08
SWISS,21:30:00,1,1401.0,DXB,00:55:00,6h 35m,ZRH,,,,,BKK,20:55:00,04-08
British,19:50:00,1,1464.0,DXB,13:10:00,3h 5m,LHR,,,,,BKK,07:30:00,04-08
Singapore,20:15:00,1,1609.0,DXB,23:40:00,7h 30m,SIN,,,,,BKK,18:25:00,04-08
British,24:10:00,1,1664.0,DXB,08:50:00,7h 25m,LHR,,,,,BKK,07:30:00,04-08
British,22:45:00,1,1709.0,DXB,01:50:00,6h 0m,LHR,,,,,BKK,23:05:00,04-08
Lufthansa,27:5:00,2,1735.0,DXB,21:00:00,3h 45m,DEL,,,,,BKK,22:35:00,04-08
Multiple,16:5:00,1,2197.0,DXB,03:00:00,6h 55m,CAI,,,,,BKK,17:35:00,04-08
Cathay Pacific,24:15:00,1,3188.0,DXB,22:40:00,9h 55m,HKG,,,,,MLE,11:10:00,04-08
IndiGo,12:55:00,1,135.0,BOM,22:45:00,9h 20m,COK,,,,,MLE,11:10:00,04-08
IndiGo,19:45:00,1,140.0,BOM,15:55:00,16h 25m,COK,,,,,MLE,13:00:00,04-08
IndiGo,2:40:00,1,152.0,BOM,10:50:00,,,,,,,MLE,08:15:00,04-08
Srilankan,12:5:00,1,154.0,BOM,20:40:00,8h 15m,CMB,,,,,MLE,14:25:00,04-08
Srilankan,18:15:00,1,154.0,BOM,20:40:00,14h 25m,CMB,,,,,MLE,14:40:00,04-08
IndiGo,21:5:00,1,160.0,BOM,18:05:00,17h 10m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,22:25:00,1,170.0,BOM,16:45:00,18h 30m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,24:25:00,1,170.0,BOM,14:45:00,20h 25m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,17:40:00,1,171.0,BOM,21:30:00,13h 50m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,18:35:00,1,171.0,BOM,20:35:00,15h 0m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,19:40:00,1,171.0,BOM,19:30:00,15h 50m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,26:40:00,1,171.0,BOM,12:30:00,22h 50m,BLR,,,,,MLE,19:50:00,04-08
Srilankan,23:40:00,1,210.0,BOM,20:40:00,19h 50m,CMB,,,,,MLE,11:10:00,04-08
IndiGo,26:30:00,1,218.0,BOM,09:10:00,23h 5m,COK,,,,,MLE,14:40:00,04-08
IndiGo,5:20:00,1,254.0,BOM,09:50:00,1h 30m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,6:40:00,1,254.0,BOM,08:30:00,2h 40m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,7:25:00,1,254.0,BOM,07:45:00,3h 35m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,9:5:00,1,254.0,BOM,06:05:00,5h 15m,BLR,,,,,MLE,14:40:00,04-08
IndiGo,8:10:00,1,269.0,BOM,07:00:00,4h 25m,BLR,,,,,MLE,14:25:00,04-08
Multiple,16:15:00,2,353.0,BOM,22:40:00,10h 10m,HYD,1h 20m,CMB,,,MLE,14:25:00,04-08
Multiple,19:45:00,2,353.0,BOM,19:10:00,13h 20m,HYD,1h 20m,CMB,,,MLE,19:50:00,04-08
Multiple,21:40:00,2,353.0,BOM,22:40:00,10h 10m,HYD,6h 45m,CMB,,,MLE,19:50:00,04-08
Multiple,25:10:00,2,353.0,BOM,19:10:00,13h 20m,HYD,6h 45m,CMB,,,MLE,14:25:00,04-08
Multiple,28:10:00,2,353.0,BOM,10:45:00,22h 5m,HYD,1h 20m,CMB,,,MLE,14:25:00,04-08
Multiple,29:10:00,2,353.0,BOM,09:45:00,22h 30m,COK,2h 0m,CMB,,,MLE,19:50:00,04-08
Multiple,33:35:00,2,353.0,BOM,10:45:00,22h 5m,HYD,6h 45m,CMB,,,MLE,14:25:00,04-08
Multiple,17:55:00,2,370.0,BOM,21:00:00,11h 0m,MAA,2h 5m,CMB,,,MLE,14:25:00,04-08
Multiple,21:5:00,2,370.0,BOM,17:50:00,14h 10m,MAA,2h 5m,CMB,,,MLE,19:50:00,04-08
Multiple,23:20:00,2,370.0,BOM,21:00:00,11h 0m,MAA,7h 30m,CMB,,,MLE,19:50:00,04-08
Multiple,23:20:00,2,370.0,BOM,21:00:00,17h 5m,MAA,1h 25m,CMB,,,MLE,08:15:00,04-08
Multiple,26:0:00,2,370.0,BOM,06:45:00,7h 10m,MAA,13h 50m,CMB,,,MLE,19:50:00,04-08
Multiple,26:30:00,2,370.0,BOM,17:50:00,14h 10m,MAA,7h 30m,CMB,,,MLE,19:50:00,04-08
Multiple,26:30:00,2,370.0,BOM,17:50:00,20h 15m,MAA,1h 25m,CMB,,,MLE,14:25:00,04-08
Multiple,32:10:00,2,370.0,BOM,06:45:00,7h 10m,MAA,20h 0m,CMB,,,MLE,12:15:00,04-08
Multiple,16:5:00,1,387.0,BOM,20:40:00,12h 20m,CMB,,,,,MLE,19:50:00,04-08
Multiple,34:35:00,2,398.0,BOM,09:45:00,22h 30m,COK,7h 25m,CMB,,,MLE,15:45:00,04-08
Air India,9:30:00,1,412.0,BOM,06:45:00,5h 25m,BLR,,,,,MLE,15:45:00,
Air India,12:15:00,1,412.0,BOM,04:00:00,8h 15m,BLR,,,,,MLE,06:05:00,
Gulf Air Company,24:5:00,1,456.0,BOM,06:30:00,15h 35m,BAH,,,,,MLE,14:25:00,04-08
Multiple,9:40:00,2,467.0,BOM,05:15:00,2h 40m,MAA,2h 5m,CMB,,,MLE,14:25:00,
Multiple,15:55:00,2,467.0,BOM,23:00:00,9h 10m,MAA,2h 5m,CMB,,,MLE,14:25:00,04-08
Multiple,20:45:00,2,467.0,BOM,18:10:00,13h 40m,MAA,2h 5m,CMB,,,MLE,14:25:00,04-08
Multiple,23:40:00,2,467.0,BOM,15:15:00,16h 45m,MAA,2h 5m,CMB,,,MLE,08:15:00,04-08
Multiple,23:45:00,2,467.0,BOM,09:00:00,5h 5m,MAA,13h 50m,CMB,,,MLE,08:15:00,04-08
Multiple,27:30:00,2,467.0,BOM,05:15:00,2h 40m,MAA,19h 55m,CMB,,,MLE,08:15:00,04-08
Multiple,27:30:00,2,467.0,BOM,05:15:00,8h 45m,MAA,13h 50m,CMB,,,MLE,14:25:00,04-08
Multiple,33:40:00,2,467.0,BOM,05:15:00,8h 45m,MAA,20h 0m,CMB,,,MLE,14:25:00,04-08
Multiple,18:40:00,2,490.0,BOM,20:15:00,12h 30m,HYD,1h 20m,CMB,,,MLE,19:50:00,04-08
Multiple,24:5:00,2,490.0,BOM,20:15:00,12h 30m,HYD,6h 45m,CMB,,,MLE,14:25:00,04-08
Multiple,27:55:00,2,490.0,BOM,11:00:00,21h 45m,HYD,1h 20m,CMB,,,MLE,19:50:00,04-08
Multiple,33:20:00,2,490.0,BOM,11:00:00,21h 45m,HYD,6h 45m,CMB,,,MLE,15:45:00,04-08
Air India,11:0:00,2,530.0,BOM,05:15:00,3h 50m,MAA,1h 45m,BLR,,,MLE,15:45:00,
Air India,6:55:00,1,548.0,BOM,09:20:00,2h 55m,BLR,,,,,MLE,15:45:00,
Air India,10:15:00,2,554.0,BOM,06:00:00,2h 20m,HYD,2h 40m,BLR,,,MLE,14:25:00,
Multiple,21:45:00,2,555.0,BOM,17:10:00,14h 55m,COK,2h 0m,CMB,,,MLE,14:25:00,04-08
Multiple,26:55:00,2,555.0,BOM,12:00:00,20h 15m,COK,2h 0m,CMB,,,MLE,08:15:00,04-08
Multiple,27:15:00,2,555.0,BOM,05:30:00,3h 15m,COK,19h 50m,CMB,,,MLE,14:25:00,04-08
Multiple,9:25:00,2,569.0,BOM,05:30:00,3h 15m,COK,2h 0m,CMB,,,MLE,14:40:00,
Flydubai,9:50:00,1,606.0,BOM,05:20:00,2h 15m,DXB,,,,,MLE,07:25:00,
Flydubai,26:35:00,1,606.0,BOM,05:20:00,18h 15m,DXB,,,,,MLE,07:45:00,04-08
Flydubai,26:55:00,1,606.0,BOM,05:20:00,19h 5m,DXB,,,,,MLE,09:30:00,04-08
Emirates,11:40:00,1,695.0,BOM,22:20:00,4h 15m,DXB,,,,,MLE,09:30:00,04-08
Emirates,14:40:00,1,695.0,BOM,19:20:00,7h 20m,DXB,,,,,MLE,09:30:00,04-08
Emirates,18:25:00,1,695.0,BOM,15:35:00,11h 0m,DXB,,,,,MLE,09:30:00,04-08
Emirates,23:50:00,1,695.0,BOM,10:10:00,16h 40m,DXB,,,,,MLE,15:30:00,04-08
Emirates,17:40:00,1,706.0,BOM,22:20:00,10h 5m,DXB,,,,,MLE,15:30:00,04-08
Emirates,20:40:00,1,706.0,BOM,19:20:00,13h 10m,DXB,,,,,MLE,15:30:00,04-08
Emirates,24:25:00,1,706.0,BOM,15:35:00,16h 50m,DXB,,,,,MLE,15:50:00,04-08
Qatar,12:10:00,1,850.0,BOM,04:10:00,3h 50m,DOH,,,,,MLE,07:25:00,
Emirates,12:35:00,1,863.0,BOM,19:20:00,4h 20m,DXB,,,,,MLE,07:25:00,04-08
Emirates,16:20:00,1,863.0,BOM,15:35:00,8h 0m,DXB,,,,,MLE,07:25:00,04-08
Emirates,21:45:00,1,863.0,BOM,10:10:00,13h 40m,DXB,,,,,MLE,07:40:00,04-08
Emirates,9:50:00,1,968.0,BOM,22:20:00,2h 25m,DXB,,,,,MLE,07:45:00,04-08
Emirates,9:55:00,1,968.0,BOM,22:20:00,2h 5m,DXB,,,,,MLE,15:30:00,04-08
Emirates,10:40:00,1,968.0,BOM,05:20:00,3h 5m,DXB,,,,,MLE,07:40:00,
Emirates,12:50:00,1,968.0,BOM,19:20:00,5h 30m,DXB,,,,,MLE,07:45:00,04-08
Emirates,12:55:00,1,968.0,BOM,19:20:00,5h 10m,DXB,,,,,MLE,07:40:00,04-08
Emirates,16:35:00,1,968.0,BOM,15:35:00,9h 10m,DXB,,,,,MLE,07:45:00,04-08
Emirates,16:40:00,1,968.0,BOM,15:35:00,8h 50m,DXB,,,,,MLE,07:40:00,04-08
Emirates,22:0:00,1,968.0,BOM,10:10:00,14h 50m,DXB,,,,,MLE,07:50:00,04-08
Qatar,14:30:00,1,975.0,BOM,17:50:00,6h 15m,DOH,,,,,MLE,08:25:00,04-08
Qatar,15:5:00,1,975.0,BOM,17:50:00,6h 50m,DOH,,,,,MLE,08:30:00,04-08
Qatar,15:10:00,1,975.0,BOM,17:50:00,6h 55m,DOH,,,,,MLE,15:50:00,04-08
Qatar,22:30:00,1,978.0,BOM,17:50:00,14h 15m,DOH,,,,,MLE,07:50:00,04-08
Qatar,28:10:00,1,978.0,BOM,04:10:00,19h 50m,DOH,,,,,MLE,08:25:00,04-08
Qatar,28:45:00,1,978.0,BOM,04:10:00,20h 25m,DOH,,,,,MLE,08:30:00,04-08
Qatar,28:50:00,1,978.0,BOM,04:10:00,20h 30m,DOH,,,,,MLE,07:45:00,04-08
Emirates,22:5:00,1,979.0,BOM,10:10:00,14h 30m,DXB,,,,,MLE,07:25:00,04-08
Emirates,26:35:00,1,979.0,BOM,05:20:00,18h 15m,DXB,,,,,MLE,07:40:00,04-08
Multiple,16:25:00,2,1186.0,BOM,15:45:00,3h 40m,DEL,2h 35m,DXB,,,MLE,07:45:00,04-08
Multiple,16:30:00,2,1186.0,BOM,15:45:00,3h 40m,DEL,2h 15m,DXB,,,MLE,07:40:00,04-08
Multiple,17:30:00,2,1186.0,BOM,14:40:00,4h 55m,DEL,2h 35m,DXB,,,MLE,07:45:00,04-08
Multiple,17:35:00,2,1186.0,BOM,14:40:00,4h 55m,DEL,2h 15m,DXB,,,MLE,14:40:00,04-08
Emirates,9:50:00,1,1195.0,BOM,05:20:00,2h 15m,DXB,,,,,MLE,15:00:00,
Emirates,10:10:00,1,1195.0,BOM,05:20:00,2h 40m,DXB,,,,,MLE,15:00:00,
Emirates,17:10:00,1,1206.0,BOM,22:20:00,9h 40m,DXB,,,,,MLE,15:00:00,04-08
Emirates,20:10:00,1,1206.0,BOM,19:20:00,12h 45m,DXB,,,,,MLE,15:00:00,04-08
Emirates,23:55:00,1,1206.0,BOM,15:35:00,16h 25m,DXB,,,,,MLE,07:40:00,04-08
Multiple,14:40:00,2,1275.0,BOM,17:30:00,1h 35m,BLR,3h 0m,DXB,,,MLE,07:40:00,04-08
Multiple,16:10:00,2,1275.0,BOM,16:00:00,3h 5m,BLR,3h 0m,DXB,,,MLE,08:15:00,04-08
Multiple,19:30:00,2,1338.0,BOM,13:15:00,3h 40m,KUL,5h 30m,CMB,,,MLE,15:00:00,04-08
Emirates,11:0:00,1,1375.0,BOM,04:30:00,3h 45m,DXB,,,,,MLE,15:30:00,
Emirates,11:30:00,1,1375.0,BOM,04:30:00,4h 10m,DXB,,,,,MLE,15:50:00,
Qatar,11:30:00,1,1440.0,BOM,04:50:00,3h 10m,DOH,,,,,MLE,07:50:00,
Qatar,27:30:00,1,1443.0,BOM,04:50:00,19h 10m,DOH,,,,,MLE,08:25:00,04-08
Qatar,28:5:00,1,1443.0,BOM,04:50:00,19h 45m,DOH,,,,,MLE,08:30:00,04-08
Qatar,28:10:00,1,1443.0,BOM,04:50:00,19h 50m,DOH,,,,,MLE,22:10:00,04-08
Singapore,23:0:00,1,1607.0,BOM,23:40:00,12h 55m,SIN,,,,,MLE,14:40:00,04-08
Emirates,10:40:00,1,1797.0,BOM,04:30:00,3h 20m,DXB,,,,,MLE,14:40:00,
Emirates,16:50:00,1,2134.0,BOM,22:20:00,9h 15m,DXB,,,,,MLE,06:15:00,04-08
Etihad,8:50:00,1,2936.0,BOM,21:55:00,1h 40m,AUH,,,,,MLE,06:15:00,04-08
Etihad,24:10:00,1,2936.0,BOM,06:35:00,16h 55m,AUH,,,,,MLE,06:15:00,04-08
Etihad,26:0:00,1,2936.0,BOM,04:45:00,18h 50m,AUH,,,,,MLE,08:15:00,04-08
Etihad,26:10:00,2,3166.0,BOM,06:35:00,13h 30m,AUH,3h 35m,CMB,,,MLE,08:15:00,04-08
Etihad,26:10:00,2,3166.0,BOM,06:35:00,14h 55m,AUH,2h 20m,CMB,,,MLE,08:15:00,04-08
Etihad,28:0:00,2,3166.0,BOM,04:45:00,15h 25m,AUH,3h 35m,CMB,,,MLE,08:15:00,04-08
Etihad,28:0:00,2,3166.0,BOM,04:45:00,16h 50m,AUH,2h 20m,"CMB""sc-jRQBWg",,,LHR,,04-08
Kuwait,12:0:00,1,492.0,,07:15:00,1h 30m,KWI,,,,,LHR,14:45:00,
Turkish,15:10:00,1,503.0,,04:25:00,2h 0m,IST,,,,,LGW,15:05:00,04-08
Turkish,16:15:00,1,503.0,,04:25:00,2h 55m,IST,,,,,LHR,16:10:00,04-08
Turkish,16:20:00,1,503.0,,04:25:00,3h 0m,IST,,,,,LHR,16:15:00,04-08
Turkish,16:50:00,1,503.0,,04:25:00,3h 40m,IST,,,,,LHR,16:45:00,04-08
Turkish,20:40:00,1,503.0,,04:25:00,7h 20m,IST,,,,,LHR,20:35:00,04-08
Turkish,22:30:00,1,503.0,,04:25:00,9h 10m,IST,,,,,LHR,22:25:00,04-08
Turkish,33:55:00,1,503.0,,04:25:00,20h 40m,IST,,,,,LGW,09:50:00,04-08
Turkish,34:0:00,1,503.0,,04:25:00,20h 45m,IST,,,,,LGW,09:55:00,04-08
Emirates,12:35:00,1,509.0,,04:30:00,2h 0m,DXB,,,,,LHR,12:35:00,04-08
Etihad,28:40:00,1,510.0,,06:35:00,18h 15m,AUH,,,,,LHR,06:45:00,04-08
Etihad,30:30:00,1,510.0,,04:45:00,20h 10m,AUH,,,,,LHR,06:45:00,04-08
Etihad,13:20:00,1,546.0,,21:55:00,3h 0m,AUH,,,,,LGW,06:45:00,04-08
IndiGo,16:15:00,1,547.0,,04:25:00,2h 55m,IST,,,,,LHR,16:10:00,04-08
IndiGo,15:10:00,1,554.0,,04:25:00,2h 0m,IST,,,,,LHR,15:05:00,04-08
IndiGo,16:50:00,1,554.0,,04:25:00,3h 40m,IST,,,,,LHR,16:45:00,04-08
IndiGo,20:40:00,1,554.0,,04:25:00,7h 20m,IST,,,,,LHR,20:35:00,04-08
IndiGo,36:25:00,1,554.0,,04:25:00,23h 5m,IST,,,,,LHR,12:20:00,04-08
Gulf Air Company,13:20:00,1,560.0,,06:30:00,2h 55m,BAH,,,,,LHR,15:20:00,04-08
Gulf Air Company,13:40:00,1,560.0,,21:45:00,3h 0m,BAH,,,,,LHR,06:55:00,04-08
Gulf Air Company,28:55:00,1,560.0,,06:30:00,18h 30m,BAH,,,,,LHR,06:55:00,04-08
Emirates,13:15:00,1,566.0,,22:20:00,2h 25m,DXB,,,,,STN,07:05:00,04-08
Emirates,13:25:00,1,566.0,,04:30:00,2h 50m,DXB,,,,,LGW,13:25:00,04-08
Emirates,14:5:00,1,566.0,,10:10:00,3h 15m,DXB,,,,,LGW,19:45:00,04-08
Emirates,16:30:00,1,566.0,,19:20:00,5h 45m,DXB,,,,,LHR,07:20:00,04-08
Kuwait,12:15:00,1,572.0,,02:15:00,1h 45m,KWI,,,,,LGW,10:00:00,04-08
Emirates,13:30:00,1,577.0,,22:20:00,2h 40m,DXB,,,,,LHR,07:20:00,04-08
Emirates,16:15:00,1,577.0,,19:20:00,5h 30m,DXB,,,,,LGW,07:05:00,04-08
Emirates,19:45:00,1,577.0,,04:30:00,8h 55m,DXB,,,,,LHR,19:45:00,04-08
Emirates,20:0:00,1,577.0,,15:35:00,9h 10m,DXB,,,,,LGW,07:05:00,04-08
Emirates,20:15:00,1,577.0,,15:35:00,9h 25m,DXB,,,,,LHR,07:20:00,04-08
Emirates,20:35:00,1,577.0,,22:20:00,9h 35m,DXB,,,,,LHR,14:25:00,04-08
Emirates,22:20:00,1,577.0,,22:20:00,11h 20m,DXB,,,,,LHR,16:10:00,04-08
Emirates,23:35:00,1,577.0,,19:20:00,12h 40m,DXB,,,,,LHR,14:25:00,04-08
Emirates,25:20:00,1,577.0,,19:20:00,14h 25m,DXB,,,,,LGW,16:10:00,04-08
Emirates,25:40:00,1,577.0,,10:10:00,15h 5m,DXB,,,,,LHR,07:20:00,04-08
Emirates,27:20:00,1,577.0,,15:35:00,16h 20m,DXB,,,,,LHR,14:25:00,04-08
Emirates,29:5:00,1,577.0,,15:35:00,18h 5m,DXB,,,,,LHR,16:10:00,04-08
Kuwait,17:0:00,1,665.0,,02:15:00,6h 30m,KWI,,,,,LHR,14:45:00,04-08
Emirates,18:35:00,1,667.0,,22:20:00,7h 40m,DXB,,,,,LGW,12:25:00,04-08
Emirates,18:45:00,1,667.0,,22:20:00,7h 55m,DXB,,,,,LHR,12:35:00,04-08
Emirates,25:25:00,1,667.0,,10:10:00,14h 50m,DXB,,,,,LHR,07:05:00,04-08
Emirates,13:0:00,1,677.0,,10:10:00,2h 35m,DXB,,,,,LHR,18:40:00,04-08
Emirates,14:25:00,1,677.0,,04:30:00,3h 40m,DXB,,,,,LHR,14:25:00,04-08
Emirates,14:35:00,1,677.0,,10:10:00,4h 5m,DXB,,,,,STN,20:15:00,04-08
Emirates,19:35:00,1,677.0,,22:20:00,8h 45m,DXB,,,,,LHR,13:25:00,04-08
Emirates,21:35:00,1,677.0,,19:20:00,10h 45m,DXB,,,,,LGW,12:25:00,04-08
Emirates,21:45:00,1,677.0,,19:20:00,11h 0m,DXB,,,,,STN,12:35:00,04-08
Emirates,22:35:00,1,677.0,,19:20:00,11h 50m,DXB,,,,,LHR,13:25:00,04-08
Emirates,24:50:00,1,677.0,,22:20:00,14h 10m,DXB,,,,,LHR,18:40:00,04-08
Emirates,25:20:00,1,677.0,,15:35:00,14h 25m,DXB,,,,,LGW,12:25:00,04-08
Emirates,25:30:00,1,677.0,,15:35:00,14h 40m,DXB,,,,,LGW,12:35:00,04-08
Emirates,25:55:00,1,677.0,,22:20:00,14h 50m,DXB,,,,,STN,19:45:00,04-08
Emirates,26:20:00,1,677.0,,15:35:00,15h 30m,DXB,,,,,LHR,13:25:00,04-08
Emirates,27:50:00,1,677.0,,19:20:00,17h 15m,DXB,,,,,LGW,18:40:00,04-08
Emirates,28:55:00,1,677.0,,19:20:00,17h 55m,DXB,,,,,LGW,19:45:00,04-08
Emirates,30:55:00,1,677.0,,10:10:00,20h 20m,DXB,,,,,LHR,12:35:00,04-08
Emirates,31:35:00,1,677.0,,15:35:00,20h 55m,DXB,,,,,STN,18:40:00,04-08
Emirates,31:45:00,1,677.0,,10:10:00,21h 10m,DXB,,,,,LGW,13:25:00,04-08
Emirates,32:40:00,1,677.0,,15:35:00,21h 35m,DXB,,,,,LGW,19:45:00,04-08
Multiple,30:40:00,1,717.0,,04:10:00,20h 0m,DOH,,,,,LHR,06:20:00,04-08
British,9:45:00,1,726.0,,13:10:00,,,,,,,LHR,18:25:00,04-08
Gulf Air Company,22:5:00,1,741.0,,21:45:00,11h 25m,BAH,,,,,LHR,15:20:00,04-08
Etihad,12:35:00,1,771.0,,04:45:00,2h 15m,AUH,,,,,LHR,12:50:00,04-08
Etihad,13:5:00,1,771.0,,06:35:00,2h 40m,AUH,,,,,LHR,15:10:00,04-08
Etihad,14:55:00,1,771.0,,04:45:00,4h 35m,AUH,,,,,LHR,15:10:00,04-08
Etihad,16:40:00,1,771.0,,06:35:00,6h 15m,AUH,,,,,LHR,18:45:00,04-08
Etihad,18:30:00,1,771.0,,04:45:00,8h 10m,AUH,,,,,LHR,18:45:00,04-08
Etihad,19:25:00,1,771.0,,21:55:00,9h 5m,AUH,,,,,LHR,12:50:00,04-08
Etihad,21:45:00,1,771.0,,21:55:00,11h 25m,AUH,,,,,LHR,15:10:00,
Etihad,25:20:00,1,771.0,,21:55:00,15h 0m,AUH,,,,,LHR,18:45:00,
